id,titulo,ano,genero,nota,votos,orcamento,receita,diretor,poster,sinopse,duracao,popularidade
12230,A Guerra dos Dálmatas,1961-01-25,Aventura,7.177,6742,3600000,303000000,Clyde Geronimi,https://image.tmdb.org/t/p/w500/yvNjHSpg6uhwmrMXdJczMRsBKQn.jpg,"Um dálmata chamado Pongo se apaixona por uma linda dálmata chamada Perdita e formam uma família logo após seus donos se casarem. No entanto, quando seus 15 filhotes são sequestrados por dois ladrões contratados pela gananciosa Cruella De Vil, que planeja fazer um casaco de pele com a pele deles e outros filhotes, Pongo e Perdita precisam resgatá-los antes que seja tarde demais.",79,14.2387
3782,Viver,1952-10-09,Drama,8.308,1380,85000,55240,Akira Kurosawa,https://image.tmdb.org/t/p/w500/usuyHPG1rKzgANnMufwJRqxQu0Q.jpg,"Kanji Watanabe é um homem de meia-idade que trabalha no mesmo cargo burocrático e monótono há décadas. Ao descobrir que tem câncer, ele começa a procurar o sentido de sua vida.",143,14.2361
930564,Saltburn,2023-11-16,Drama,6.939,3053,20000000,21013738,Emerald Fennell,https://image.tmdb.org/t/p/w500/zGTfMwG112BC66mpaveVxoWPOaB.jpg,"Uma história perversa sobre privilégio e desejo. Lutando para encontrar seu lugar na Faculdade de Oxford, o aluno Oliver Quick é atraído para o mundo do encantador e aristocrata Felix Catton, que o convida para Saltburn, a enorme mansão de sua família excêntrica, para passar um verão inesquecível.",127,14.2312
1424435,万米危机,2026-07-03,Ação,6.4,7,0,0,释小龙,https://image.tmdb.org/t/p/w500/dB8adJetrhgmzA1gQXCUXSuM5li.jpg,,87,14.2291
138832,Família do Bagulho,2013-08-07,Comédia,6.838,9594,37000000,270000000,Rawson Marshall Thurber,https://image.tmdb.org/t/p/w500/d3JidSElLNqkJdddZmGdwPr9DCg.jpg,"Um traficante é forçado por seu chefe a ir ao México pegar uma carga de maconha. A fim de melhorar suas chances de passar pela fronteira, David pede a uma stripper e dois adolescentes locais para acompanhá-lo e fingir que são uma família em férias.",110,14.2228
1167307,Davi: Nasce Um Rei,2025-12-14,Animação,8.008,180,60900000,85865995,Phil Cunningham,https://image.tmdb.org/t/p/w500/4GK7WiXuIaLecQDJZkmL8xieTIa.jpg,"Em um reino tomado pelo medo e pela opressão, um jovem pastor de ovelhas decide enfrentar um gigante guerreiro e a escuridão que o acompanha. Com nada além de fé, coragem, uma funda e algumas pedras nas mãos, ele desafia um império e desperta o coração de uma nação.",115,14.2172
602269,Os Pequenos Vestígios,2021-01-28,Drama,6.355,2888,30000000,29942746,John Lee Hancock,https://image.tmdb.org/t/p/w500/vL6Yv0rtxvgt4hqcPYWtK1vGF3D.jpg,Um policial começa a ter problemas em sua investigação devido a seu passado obscuro e sua tendência por quebrar as regras.,128,14.216
4951,10 Coisas Que Eu Odeio em Você,1999-03-30,Comédia,7.597,9070,16000000,53478166,Gil Junger,https://image.tmdb.org/t/p/w500/lRy6impzDHOqTX3A2T5dxI6Lwfu.jpg,"Em seu primeiro dia na nova escola, Cameron se apaixona por Bianca. Mas ela só poderá sair com rapazes até que Kat, sua irmã mais velha, arrume um namorado. O problema é que ela é insuportável. Cameron, então, negocia com o único garoto que talvez consiga sair com Kat – um misterioso bad-boy com uma péssima reputação.",97,14.2139
1159831,A Noiva!,2026-03-04,Ficção científica,6.1,621,80000000,23944025,Maggie Gyllenhaal,https://image.tmdb.org/t/p/w500/vcdnSEcm0f0shJohkJnrOBcCq1m.jpg,"Na década de 1930, Frankenstein viaja a Chicago em busca do Dr. Euphronius para ajudá-lo a criar uma companheira. Juntos, eles revivem uma jovem assassinada, dando origem à Noiva, uma criação que supera todas as expectativas. Porém, sua existência desencadeia um romance explosivo, atrai a atenção da polícia e dá início a um movimento social intenso e radical.",126,14.2135
57158,O Hobbit: A Desolação de Smaug,2013-12-11,Fantasia,7.583,14448,250000000,958400000,Peter Jackson,https://image.tmdb.org/t/p/w500/ws5z2UmmVzRDD8hZtHTHfcqTOAW.jpg,"Ao lado de um grupo de anões e de Gandalf, Bilbo segue em direção à Montanha Solitária, onde deverá ajudar seus companheiros a retomar a Pedra de Arken. O problema é que o artefato está perdido em meio a um tesouro protegido pelo temido dragão Smaug.",187,14.2103
1954,Efeito Borboleta,2004-01-17,Ficção científica,7.579,8419,13000000,96800000,Eric Bress,https://image.tmdb.org/t/p/w500/seGq2XbyB5e0WfYAPbHLmqNKynE.jpg,"Evan é um jovem que luta para esquecer fatos de sua infância. Para isso, ele decide realizar uma regressão onde volta também fisicamente ao seu corpo de criança, tendo condições de alterar seu próprio passado. Porém, ao tentar consertar seus antigos problemas, ele acaba criando novos, já que toda mudança que realiza gera consequências em seu futuro.",119,14.2044
1241983,Sonhos de Trem,2025-11-05,Drama,7.3,1132,10000000,0,Clint Bentley,https://image.tmdb.org/t/p/w500/iF1SxvdSNWkEfKlZnLzJbSsg4oT.jpg,Um lenhador leva uma vida tranquila enquanto lida com o amor e a perda em uma época de profundas transformações nos Estados Unidos do começo do século XX.,102,14.2036
11852,Garota Veneno,2002-12-13,Comédia,6.357,2233,34000000,54639553,Tom Brady,https://image.tmdb.org/t/p/w500/9z1UEKXrfYZTRq7dfxyiKqf1K6T.jpg,"Jessica é uma garota extremamente popular, bonita e também cruel, que se acha superior a todas as pessoas com as quais convive. Sua vida muda drasticamente quando, repentinamente, acorda no corpo de Clive, um frentista que tem em torno de 30 anos e é considerado por todos como sendo um grande perdedor. Desesperada para retornar à antiga forma, agora ocupada por Clive, ambos passam por estranhas situações no novo visual que agora possuem.",104,14.2028
351286,Jurassic World: Reino Ameaçado,2018-06-06,Aventura,6.528,12937,170000000,1310469037,J. A. Bayona,https://image.tmdb.org/t/p/w500/pi23N55j5ezB2wvybgAFuSGrVHB.jpg,"Quatro anos após o fechamento do Jurassic World, um vulcão prestes a entrar em erupção põe em risco a vida na ilha Nublar. No local não há mais qualquer presença humana, com os dinossauros vivendo livremente. Diante da situação, é preciso tomar uma decisão: deve-se retornar à ilha para salvar os animais ou abandoná-los para uma nova extinção? Decidida a resgatá-los, Claire convoca Owen a retornar à ilha com ela.",128,14.183
6479,Eu Sou a Lenda,2007-12-12,Drama,7.223,17186,150000000,585410052,Francis Lawrence,https://image.tmdb.org/t/p/w500/yhB3KqnYnYSiNoQUSjlT1c62usP.jpg,"Robert Neville é um brilhante cientista e o único sobrevivente de uma epidemia que transformou os humanos em mutantes sedentos por sangue. Andando pela cidade de Nova York, ele procura por outros possíveis sobreviventes e tenta achar a cura da praga usando seu próprio sangue, que é imune.",101,14.181
18240,A Proposta,2009-06-02,Comédia,7.175,7696,40000000,317400000,Anne Fletcher,https://image.tmdb.org/t/p/w500/uIhags0jXoe78JJjCDZbByciesQ.jpg,"Margaret Tate é uma poderosa editora de livros, que se vê em apuros ao ser comunicada de sua deportação para o país-natal, o Canadá. Para evitar que isto ocorra ela declara estar noiva de Andrew Paxton, seu assistente. Perseguido por Margaret há anos, ele aceita participar da farsa mas impõe algumas condições.",108,14.1775
10882,A Bela Adormecida,1959-02-17,Fantasia,6.947,5540,6000000,51600000,Clyde Geronimi,https://image.tmdb.org/t/p/w500/2MjuCYa6RkhNHmNDl4MqktxK8XH.jpg,"Ciumenta e vingativa a fada Malévola lança um feitiço cruel sobre a princesa Aurora no dia do seu nascimento. Aurora está condenada a cair em um sono profundo quando completar 16 anos de idade e, para despertar novamente, sua única salvação seria um beijo de seu verdadeiro amor. As três fadas bondosas, Flora, Fauna e Primavera tentam evitar a profecia do mal, mas não conseguem. Agora só resta ao príncipe Felipe enfrentar Malévola e salvar a princesa.",75,14.1738
417859,Gato de Botas,2011-10-27,Ação,6.6,4705,130000000,554987477,Chris Miller,https://image.tmdb.org/t/p/w500/kc7TJHzlLOsN0M6srM67BXdGmhn.jpg,"Anos antes de conhecer Shrek e Burro, o adorável, porém astuto, Gato de Botas precisa limpar seu nome de todas as acusações que o tornam um fugitivo procurado. Ao tentar roubar feijões mágicos dos infames criminosos João e Maria, o herói cruza o caminho de sua companheira, Kitty Patas Macias, que o leva até seu velho amigo, mas agora inimigo, Humpty Dumpty. Memórias de amizade e traição aumentam as dúvidas do Gato de Botas, mas ele finalmente concorda em ajudar o ovo a conseguir os feijões mágicos. Juntos, os três planejam roubar os feijões, chegar ao castelo do Gigante, capturar a galinha dos ovos de ouro e limpar o nome do Gato.",90,14.1652
36557,007: Cassino Royale,2006-11-14,Aventura,7.576,11902,150000000,599045960,Martin Campbell,https://image.tmdb.org/t/p/w500/lfOk6E07jTLZsxj0SoSoAmTqhk1.jpg,"Depois de obter o status 00 e uma licença para matar, o agente secreto James Bond parte em sua primeira missão como 007. Bond precisa derrotar um banqueiro privado que financia terroristas em um jogo de pôquer de alto risco no Casino Royale, Montenegro.",144,14.1515
64690,Drive,2011-09-15,Drama,7.583,13881,15000000,79713640,Nicolas Winding Refn,https://image.tmdb.org/t/p/w500/602vevIURmpDfzbnv5Ubi6wIkQm.jpg,"Um motorista habilidoso é dublê em Hollywood e piloto de fuga em assaltos. Quando aceita ajudar o marido de sua vizinha Irene, fica na mira dos homens mais perigosos de LA. Mas o trabalho dá errado, e a única forma de garantir a segurança de Irene e do filho é fazer o que ele faz de melhor: dirigir.",96,14.1492
482706,올리고당 더 무비,2017-06-15,Drama,4.5,11,0,0,No Zin-soo,https://image.tmdb.org/t/p/w500/8hRAm3H3wwBGRBCre6xfQfpwmHj.jpg,,103,14.1483
755,Um Drink no Inferno,1996-01-19,Terror,7.047,6633,19000000,25800000,Robert Rodriguez,https://image.tmdb.org/t/p/w500/e94hzzORbyNlCObOR6nd8XneAuf.jpg,"Dois irmãos procurados pela polícia por 16 mortes sequestram um ex-pastor e seu casal de filhos, para poderem atravessar a fronteira com o México, e lá se dirigem à uma casa noturna frequentada por caminhoneiros e motoqueiros, que é uma mistura de cabaré e prostíbulo. Porém, ao chegarem lá eles se deparam com algo totalmente inacreditável.",108,14.1226
176,Jogos Mortais,2004-10-01,Terror,7.427,10251,1200000,104045735,James Wan,https://image.tmdb.org/t/p/w500/jByGeGsJtoghNFHF5TgVvcSJ4Oc.jpg,"Dois homens acordam acorrentados em um banheiro como prisioneiros de um assassino em série que leva suas vítimas a situações limítrofes em um jogo macabro. Para sobreviver, eles terão de desvendar juntos as peças desse quebra-cabeças doentio.",103,14.1208
1011477,Karatê Kid: Lendas,2025-05-08,Ação,6.971,1261,45000000,117105466,Jonathan Entwistle,https://image.tmdb.org/t/p/w500/gnuSSOVBVWlKL8dFEGKRoOiiKTS.jpg,"Li Fong, um prodígio do kung fu, se muda para Nova York com a mãe. Ele tenta ficar longe de brigas enquanto se adapta ao novo país, mas sua paixão pelo combate o leva a se inscrever em um torneio de artes marciais.",90,14.1076
402,Instinto Selvagem,1992-03-20,Thriller,6.949,4476,49000000,352927224,Paul Verhoeven,https://image.tmdb.org/t/p/w500/2is4I2PjBQ2CPd6w349vMxuSkji.jpg,"Em São Francisco, um detetive de polícia trabalha em uma série de homicídios envolvendo um picador de gelo. Conforme a investigação avança, ele se apaixona pela principal suspeita, uma romancista sedutora cujo livro recente também conta com um assassino que mata suas vítimas com um picador de gelo.",128,14.0873
75780,Jack Reacher: O Último Tiro,2012-12-20,Crime,6.675,7791,60000000,218300000,Christopher McQuarrie,https://image.tmdb.org/t/p/w500/2goq6l3nQTHD7rlR52fnMviwlaY.jpg,"O ex-investigador militar Jack Reacher surge das páginas do livro de Lee Child e invade as telas, neste explosivo filme de suspense que os críticos consideram ""um thriller superior"". Quando cinco pessoas são assassinadas e todas as evidências apontam alguém que jura ser inocente, somente um homem está treinado para pegar os verdadeiros criminosos. A lei tem limites, mas Jack Reacher não, neste sucesso de ação máxima.",130,14.0763
530318,妹,1974-08-14,Romance,3.75,4,0,0,藤田敏八,https://image.tmdb.org/t/p/w500/rLHkNBU0kRVzXqAiVxopey1PZ2L.jpg,,92,14.076
718930,Trem-Bala,2022-08-03,Ação,7.409,7798,90000000,239268602,David Leitch,https://image.tmdb.org/t/p/w500/gTcNngmi7hC1FRgvMkTc4ZoPCAW.jpg,"5 assassinos da máfia japonesa se encontram à bordo de um trem-bala que faz o trajeto entre as cidades Tóquio até Morioka com poucas paradas. Assim, a tensão entre esse grupo de habilidosos e mortais profissionais só aumentam quando eles descobrem a presença um do outro e começam a entrar em conflito em si.",126,14.0585
76203,12 Anos de Escravidão,2013-10-18,Drama,7.929,12144,20000000,187000000,Steve McQueen,https://image.tmdb.org/t/p/w500/o5t8fqcNDyfojYwwlECZEgyD96T.jpg,"1841, Solomon Northup é um escravo liberto, que vive em paz ao lado da esposa e filhos. Um dia, após aceitar um trabalho que o leva a outra cidade, ele é sequestrado e acorrentado. Vendido como se fosse um escravo, Solomon precisa superar humilhações físicas e emocionais para sobreviver. Ao longo de doze anos ele passa por dois senhores, Ford e Edwin Epps, que, cada um à sua maneira, exploram seus serviços.",134,14.0499
9487,Vida de Inseto,1998-11-25,Aventura,6.982,9853,80000000,363258859,John Lasseter,https://image.tmdb.org/t/p/w500/vvlbdBCuLt7nkQG7anNE6xHNbAO.jpg,"Em nome de todos os insetos oprimidos, uma formiga chamada Flik contrata uma tropa de insetos guerreiros para defender seu formigueiro de um bando de gafanhotos famintos liderados por Hopper.",95,14.0397
1029529,無力の王,1981-08-29,Desconhecido,6.5,2,0,0,Kenji Ishiguro,https://image.tmdb.org/t/p/w500/1ygQF47pqJzqBkULLh87T6k0Mv9.jpg,,95,14.0305
48650,Um Quarto em Roma,2010-05-07,Drama,6.404,844,0,844281,Julio Medem,https://image.tmdb.org/t/p/w500/4kF4qRXFd7MqX2bAJX3e3zQSxhV.jpg,Um quarto de hotel no centro de Roma serve de palco para que duas jovens recém-conhecidas tenham uma aventura física que toca suas almas.,109,14.0203
41630,Sexo Sem Compromisso,2011-01-21,Comédia,6.293,5051,25000000,149200000,Ivan Reitman,https://image.tmdb.org/t/p/w500/zvwUMAedTTXo8vzwO0lucDxke8S.jpg,"Para sair da fossa de seu último relacionamento, Adam (Ashton Kutcher) firma um acordo com Emma (Natalie Portman), uma antiga amiga: os dois irão se relacionar sem compromisso. Para isso funcionar, eles impõem algumas regrinhas. No entanto, as coisas logo começam a sair do controle.",107,14.0187
211672,Minions,2015-06-17,Família,6.423,11248,74000000,1159457503,Kyle Balda,https://image.tmdb.org/t/p/w500/caq9Xi6b1sZNREfzFBO2tRIBzWn.jpg,"Seres amarelos milenares, os minions têm uma missão: servir os maiores vilões. Em depressão desde a morte de seu antigo mestre, eles tentam encontrar um novo chefe. Três voluntários, Kevin, Stuart e Bob, vão até uma convenção de vilões nos Estados Unidos e lá se encantam com Scarlet Overkill, que ambiciona ser a primeira mulher a dominar o mundo.",91,14.0065
550988,Free Guy: Assumindo o Controle,2021-08-11,Comédia,7.441,10060,110000000,331526598,Shawn Levy,https://image.tmdb.org/t/p/w500/bAnms4gJ5YkZzZCDkHsRKxEg2Xj.jpg,Um caixa de banco preso a uma entediante rotina tem sua vida virada de cabeça para baixo quando ele descobre que é personagem em um brutalmente realista vídeo game de mundo aberto. Agora ele precisa aceitar sua realidade e lidar com o fato de que é o único que pode salvar o mundo.,114,14.0
138103,Os Mercenários 3,2014-08-07,Ação,6.202,5420,95000000,214657577,Patrick Hughes,https://image.tmdb.org/t/p/w500/gz7NHfeX2Ns5uISksirOlPtJrua.jpg,"Barney e sua trupe de mercenários resgatam Doc, um dos integrantes do grupo, que estava preso há oito anos. Ao participarem de uma missão, os mercenários são surpreendidos quando reencontram Conrad, um comerciante de armas impiedoso, que Barney pensava ter matado. Novos membros, mais jovens e mais rápidos, entram para equipe e um novo duelo começa.",126,13.9971
936245,A Face,2024-11-20,Mistério,5.196,69,0,0,김대우,https://image.tmdb.org/t/p/w500/oGfLzqaZlOeMVc4mNKH1hm8CKYn.jpg,"Yeon-min é um especialista em reconstruir rostos de falecidos a partir de seus crânios. Ele vive preocupado com o estado de saúde de sua filha, que fez um transplante de coração. Ao mesmo tempo a polícia local investiga uma série de crimes bárbaros em que o assassino dissolve a carne de suas vítimas, para ficar apenas com os seus esqueletos. Acostumado a trabalhar sozinho, Hyeon-min recebe a visita de Seon-young, uma bela garota que traz consigo um crânio. Ele hesita, mas aos poucos começa a moldar o rosto de uma mulher. Um trabalho que desperta muita curiosidade, além de proporcionar perturbação e estranhas alucinações e sonhos. Um mistério está para ser desvendado. Será um final surpreendente.",113,13.9592
19404,Dilwale vai levar a noiva,1995-10-20,Comédia,8.504,4614,13200000,100000000,Aditya Chopra,https://image.tmdb.org/t/p/w500/2CAL2433ZeIihfX1Hb2139CX0pW.jpg,"Raj e Simran são dois jovens indianos vivendo em Londres que, acidentalmente, se conhecem durante uma viagem pela Europa. Eles se apaixonam, mas Simran está prometida a um indiano. Raj não desanima e segue seu amor até a Índia, onde os dois tentam convencer a todos que precisam ficar juntos.",190,13.9509
296098,Ponte dos Espiões,2015-10-15,Thriller,7.243,7373,40000000,165478348,Steven Spielberg,https://image.tmdb.org/t/p/w500/gpFbBfFSNWtIDksllfoGP96joI6.jpg,"Em 1960, James B. Donovan, advogado nova-iorquino especializado em seguros, é convocado para defender Rudolf Abel, espião russo que a CIA acaba de prender. Surpreso por ter sido escolhido, ele faz questão de defendê-lo vigorosamente enquanto sua esposa só vê os problemas que isso pode causar. Habilidoso, ele consegue ter a pena de morte de seu cliente comutada para prisão perpétua, ao sugerir uma possível troca de prisioneiros no futuro. O que lhe rendeu vingança popular... Mas Donovan foi então recrutado pela CIA. A sua missão é negociar a libertação de Francis Gary Powers, o piloto do avião espião americano U-2, que os soviéticos abateram sobre o seu território. Ele se encontra imerso no meio da Guerra Fria...",142,13.9353
19994,Garota Infernal,2009-09-18,Terror,5.999,4342,16000000,31556061,Karyn Kusama,https://image.tmdb.org/t/p/w500/lIHXfHgVPDP0r5tKuysqpNkQQmV.jpg,"Ao ser possuída por um demônio, a estudante Jennifer se torna muito brava com os rapazes que nunca a deram uma chance. Enquanto a maldosa Jennifer satisfaz seu apetite com carne humana de meninos da escola, sua amiga nerd Needy descobre o que está acontecendo e promete colocar um fim na carnificina.",107,13.9254
947,Lawrence da Arábia,1962-12-11,Aventura,8.001,3529,15000000,70000000,David Lean,https://image.tmdb.org/t/p/w500/r0xZR5ENEc8Pp2ULhkP4lgUWk8Y.jpg,"Graças ao seu conhecimento dos beduínos, o oficial britânico T.E. Lawrence é enviado à Arábia para encontrar o príncipe Faisal e servir de ligação entre árabes e ingleses na luta contra os turcos. Com a ajuda do nativo xerife Ali, Lawrence se rebela contra as ordens de seus superiores e enfrenta uma jornada através do deserto para atacar um porto turco bem protegido.",216,13.9246
1034541,Terrifier 3,2024-10-09,Terror,6.77,2015,2000000,90322103,Damien Leone,https://image.tmdb.org/t/p/w500/3HeKb5H89HjzWTkVkAqomu9mek.jpg,O palhaço assassino Art está pronto para espalhar o caos sobre os moradores inocentes do Condado de Miles durante uma pacífica véspera de Natal.,124,13.9089
645710,Observadores,2021-08-25,Thriller,6.542,1258,0,0,Michael Mohan,https://image.tmdb.org/t/p/w500/bOFs0xHCOSTvIUYL0LDd5qcuuDB.jpg,"Depois de se mudarem para um lindo apartamento no centro de Montreal, um jovem casal começa a se interessar cada vez mais pela vida sexual de seus vizinhos excêntricos do outro lado da rua. O que começa como uma curiosidade inocente aos poucos se transforma em uma obsessão doentia, depois que descobrem que um dos vizinhos está traindo o outro. A tentação e o desejo fazem com que suas vidas se enredem de maneiras inesperadas, levando a consequências mortais.",117,13.9066
257344,Pixels,2015-07-16,Ação,5.787,8152,88000000,244874809,Chris Columbus,https://image.tmdb.org/t/p/w500/d26S5EfVXLNxRXqyFy1yyl3qRq3.jpg,"Uma raça alienígena cria monstros inspirados em videogames da década de 1980 para conquistar a Terra, e cinco especialistas em jogos da época são convocados para combater o plano dos extraterrestres e salvar o planeta.",105,13.9059
8467,Debi & Lóide: Dois Idiotas em Apuros,1994-12-16,Comédia,6.66,6862,16000000,247275374,Peter Farrelly,https://image.tmdb.org/t/p/w500/3pJwSxO8L2MOGXGaJIOAAq35LAP.jpg,"Dois amigos debilóides vão para Aspen, no estado do Colorado, para tentar devolver uma maleta esquecida pela passageira da limusine que um deles estava dirigindo para o aeroporto. Sem saber que na mala havia uma quantia enorme de dinheiro, que serviria para pagar o resgate de um sequestro, os dois acabam sendo perseguidos pela polícia e por assassinos profissionais.",106,13.9058
168259,Velozes & Furiosos 7,2015-04-01,Ação,7.214,11432,190000000,1515400000,James Wan,https://image.tmdb.org/t/p/w500/spydMyyD81HjGJVwZvjajkrWW1h.jpg,"Após os acontecimentos em Londres, Dom, Brian, Letty e o resto da equipe têm a chance de voltar para os Estados Unidos e recomeçar suas vidas. Mas a tranquilidade do grupo é destruída quando Deckard Shaw, um assassino profissional, quer vingança pelo acidente que deixou seu irmão em coma. Agora, a equipe tem de unir forças para deter um vilão novo e ainda mais perigoso. Dessa vez, não se trata apenas de uma questão de velocidade: a corrida é pela sobrevivência.",132,13.8711
529203,Os Croods 2: Uma Nova Era,2020-11-25,Animação,7.44,4210,65000000,215905815,Joel Crawford,https://image.tmdb.org/t/p/w500/f7BIa9xIerwviSMsa9BEY28sC3Y.jpg,"A família Crood se muda para um lugar seguro, onde encontram seus novos vizinhos, os Bettermans. À medida que as tensões aumentam, uma nova ameaça impulsiona os dois clãs em uma aventura épica que os força a se unirem e sobreviverem juntos.",95,13.8663
467244,Zona de Interesse,2023-12-15,Drama,7.011,2705,15000000,52631884,Jonathan Glazer,https://image.tmdb.org/t/p/w500/iQoyDhBjHwo1HTR0DuTzR8o1CqI.jpg,"O comandante Rudolf Höss e sua esposa Hedwig, desfrutam de uma vida aparentemente comum em uma casa com um belo jardim. Mas, por trás da fachada de tranquilidade, a família feliz vive, na verdade, ao lado do campo de concentração de Auschwitz. O dia-a dia destes personagens se desenrola entre os gritos abafados de desespero de um genocídio do qual eles tem as mãos manchadas de sangue.",105,13.8554
8355,A Era do Gelo 3,2009-06-26,Animação,6.775,9004,90000000,886686817,Carlos Saldanha,https://image.tmdb.org/t/p/w500/kaXQMlurbJ6n5u33TRePTXWxPHY.jpg,"Depois que Sid rouba alguns ovos de dinossauro, Manny, Diego e o resto de seus amigos pré-históricos entram em um mundo misterioso e subterrâneo para resgatar Sid. Durante o curso da sua missão, o grupo encontra muitas criaturas grandes e pequenas, incluindo os carnívoros famintos e implacáveis, caçando o dinossauro chamado Buck.",94,13.8523
1949,Zodíaco,2007-03-02,Crime,7.533,11767,65000000,84785914,David Fincher,https://image.tmdb.org/t/p/w500/jFmlV5vUzOt1PgJ82efOhNsWcWX.jpg,"Durante os anos 60 e 70, o medo aumenta em São Francisco com os ataques de um assassino maníaco chamado Zodíaco. Investigadores e jornalistas tentam descobrir a identidade do assassino e levá-lo à justiça. Enquanto isso, Zodíaco provoca as autoridades com mensagens crípticas, cifras e telefonemas ameaçadores.",157,13.842
605,Matrix Revolutions,2003-11-05,Aventura,6.757,11027,150000000,424988211,Lilly Wachowski,https://image.tmdb.org/t/p/w500/92oJ810bYqijBQ8tqYL74mSpPtV.jpg,"Após enfrentar os sentinelas no mundo real, Neo, a maior esperança da humanidade, está preso entre a Matrix e a realidade. A maioria da população do planeta permanece em um estado de suspensão da realidade virtual. Os poucos humanos que estão cientes das duras realidades tentam desesperadamente afastar as máquinas a tempo de Neo escapar e salvar o dia. Mas as coisas pioram quando o poderoso programa de computador, Agente Smith, aparece na forma humana.",129,13.8414
11544,Lilo & Stitch,2002-06-21,Animação,7.559,7198,80000000,273144151,Dean DeBlois,https://image.tmdb.org/t/p/w500/ottRXMCQ9jPB318syTcfIdtJWIE.jpg,"Lilo é uma garotinha de cinco anos que ama cuidar de animais. Um dia ela adota um cachorro e decide chamá-lo de Stitch. O que ela não sabe é que Stitch é um alienígena e um dos criminosos mais perigosos da galáxia. Agora, para escapar de seus captores que ainda o persegue, Stitch decide se passar por um cachorro comum, criando com o tempo um laço de amizade com Lilo.",85,13.8363
665760,Mare,2020-02-23,Drama,5.176,17,0,0,Andrea Štaka,https://image.tmdb.org/t/p/w500/2uQBgKCNkFm94R9pHaUnY4zwYlR.jpg,,84,13.8294
1710886,Sugar Mommy,2026-06-09,Drama,0.0,0,0,0,Christopher Novabos,https://image.tmdb.org/t/p/w500/2FBvobFZGibenqKerk786qg9AHD.jpg,,75,13.824
526896,Morbius,2022-03-30,Ação,5.888,4921,75000000,167635712,Daniel Espinosa,https://image.tmdb.org/t/p/w500/Av8Z2jZhEm1FLkFzMThzz9hndJF.jpg,"Gravemente doente com um raro distúrbio sanguíneo e determinado a salvar outros sofrendo o mesmo destino, o Dr. Morbius tenta uma aposta desesperada. O que primeiramente parece ser um sucesso radical, libera uma escuridão dentro dele e transforma esse médico em um caçador.",105,13.8107
10198,A Princesa e o Sapo,2009-12-08,Animação,7.2,6239,105000000,270997378,Ron Clements,https://image.tmdb.org/t/p/w500/5JQbaVcFd9x5snwWT9gquNKmDC.jpg,"Desde criança, Tiana sonha em ter um restaurante próprio. Para conseguir a quantia necessária para que possa finalmente alugar o imóvel de seus sonhos, ela aceita trabalhar na festa realizada por Charlotte LaBouff, sua amiga de infância. Logo surge um sapo, anunciando ser um príncipe e pedindo a Tiana que lhe conceda um beijo. Tiana aceita e se transforma em sapo!",98,13.8097
607,MIB - Homens de Preto,1997-07-02,Ação,7.227,15081,90000000,589390539,Barry Sonnenfeld,https://image.tmdb.org/t/p/w500/bUA0TD2COayMP6ur9Qbewdbbm2e.jpg,"Kay e Jay, os Homens de Preto, são o maior segredo já mantido no universo. Eles são agentes de uma agência não-oficial do governo e responsáveis por monitorar todos os encontros com alienígenas na Terra. Ao investigar uma série de atividades extraterrestres, descobrem um terrorista intergaláctico cuja missão é assassinar dois embaixadores de galáxias opostas.",98,13.8005
1136867,Amores Materialistas,2025-06-12,Romance,6.275,1406,20000000,107949056,Celine Song,https://image.tmdb.org/t/p/w500/gDC0Qwkaah9BRsDiPZcFPDZtCcN.jpg,O lucrativo negócio de uma casamenteira se complica quando ela se envolve em um triângulo amoroso tóxico que ameaça seus clientes.,109,13.7946
364,Batman: O Retorno,1992-06-19,Ação,6.949,7212,80000000,280000000,Tim Burton,https://image.tmdb.org/t/p/w500/trmToqPh8XYS6tzI2Nmv5ctfuSI.jpg,"O monstruoso Pinguim, que vive nos arredores de Gotham, se junta ao diabólico empresário Max Shreck para vencer Batman de uma vez por todas. Porém, a secretária de Shreck, Selina Kyle, descobre os planos e se transforma na irresistível Mulher Gato que se alia na destruição de Batman.",127,13.7883
335,Era uma Vez no Oeste,1968-12-21,Drama,8.27,5004,5000000,5380118,Sergio Leone,https://image.tmdb.org/t/p/w500/sBcaRQEZInpiQNSKKW5wjcEtXUS.jpg,"Enquanto os construtores ferroviários marcham imparavelmente através do deserto de Arizona a caminho do mar, Jill chega à pequena cidade de Flagstone com a intenção de começar uma nova vida.",166,13.7768
8681,Busca Implacável,2008-02-18,Ação,7.408,12283,25000000,226830568,Pierre Morel,https://image.tmdb.org/t/p/w500/q5Lr8E4HSK7Lc4zqWtgtYsM1iJA.jpg,"Bryan Mills é um ex-agente do governo, que deixou o emprego para que pudesse passar mais tempo com Kim, a filha que teve com sua ex-esposa Lenore. Ele passa então a trabalhar com antigos colegas, realizando serviços leves de segurança particular. Um dia Kim pede ao pai autorização para que viaje a Paris com uma amiga, a qual é negada pelo fato de que Bryan sabe bem os perigos que ela correria em um país estranho. Isto não a impede, fazendo a viagem assim mesmo. Só que o temor de Bryan se concretiza, já que logo após a chegada Kim e sua amiga desaparecem.",94,13.7712
